cid,record_id,Country,age,gender,marital,educ,educ_other,child_dependants,Regions,healthtype_2,role,role_other,healthtype,If_Yes,jobrole,train_years,experience_1,experience_2,experience_3,experience_4,service_demand_1,service_demand_2,skills_1,skills_2,skills_3,belief,conseq_beliefs_1,conseq_beliefs_2,conseq_beliefs_3,intentions,environment_context_1,environment_context_2,environment_context_3,environment_context_4,social_influence_1,social_influence_2,social_influence_3,social_influence_4,emotion_1,emotion_2,emotion_3,emotion_4,emotion_5,trust_1,trust_2,trust_3
hcw_9366,953,Uganda,30,Male,Single (never married),NULL,NULL,0,Central 2,Public,Other,NULL,Palliative Care,NA,Fulltime,NULL,No,No,Yes,No,somewhat agree,somewhat agree,strongly agree,somewhat agree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree,somewhat agree,agree,agree,agree,somewhat disagree,strongly agree,strongly agree,agree,agree,agree,somewhat agree,strongly disagree,disagree
hcw_9367,954,Uganda,41,Female,Married,NULL,NULL,5,Kampala,Public,Administrative,NULL,Medical unit,NA,Fulltime,NULL,No,No,Yes,No,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,disagree,somewhat agree,somewhat disagree,agree,agree,agree,agree,strongly disagree,strongly disagree
hcw_9368,955,Uganda,24,Male,Single (never married),NULL,NULL,0,Kampala,Public,Midwife,NULL,maternity,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,somewhat disagree,somewhat disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,somewhat agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,somewhat agree,strongly disagree,strongly disagree
hcw_9369,956,Uganda,24,Male,Single (never married),NULL,NULL,0,Kampala,Public,Midwife,NULL,maternity,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,somewhat disagree,somewhat disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,somewhat agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,somewhat agree,strongly disagree,strongly disagree
hcw_9370,957,Uganda,19,Male,Single (never married),NULL,NULL,0,Kampala,Public,Midwife,NULL,maternity,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,strongly agree,strongly agree,agree,agree,agree,somewhat agree,disagree,disagree
hcw_9371,958,Uganda,22,Male,Single (never married),NULL,NULL,1,Kampala,Public,Midwife,NULL,maternity,daily,Fulltime,NULL,Unsure,No,No,No,agree,somewhat disagree,agree,strongly agree,agree,strongly agree,agree,strongly agree,agree,strongly agree,agree,agree,agree,agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,somewhat agree,strongly agree,neither agree nor disagree,strongly disagree,strongly disagree,strongly disagree
hcw_9372,959,Uganda,49,Female,Married,NULL,NULL,5,Mid Eastern,Private,Allied health professional,Laboratory Technician,Medical unit,daily,Fulltime,NULL,No,Yes,Yes,Yes,agree,agree,somewhat agree,agree,agree,agree,somewhat agree,agree,agree,agree,agree,agree,disagree,somewhat agree,agree,agree,agree,disagree,somewhat agree,agree,somewhat agree,agree,agree,disagree,disagree,disagree
hcw_9373,960,Uganda,22,Male,Single (never married),NULL,NULL,0,Kampala,Public,Midwife,NULL,maternity,daily,Fulltime,NULL,No,No,Yes,No,agree,strongly disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree
hcw_9374,961,Uganda,28,Female,Married,NULL,NULL,1,Kampala,Public,Allied health professional,Laboratory Technician,Medical unit,more than one day per week,part time,NULL,Unsure,Unsure,Yes,Unsure,somewhat disagree,disagree,somewhat agree,agree,agree,agree,somewhat agree,strongly agree,agree,strongly agree,agree,agree,somewhat agree,somewhat disagree,agree,strongly agree,agree,somewhat agree,strongly agree,strongly agree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,somewhat agree,somewhat agree,somewhat disagree
hcw_9375,962,Uganda,26,Female,Single (never married),NULL,NULL,0,Mid Eastern,Private,Allied health professional,None,Laboratory,daily,other,NULL,No,Yes,Yes,Yes,agree,agree,somewhat agree,agree,agree,strongly agree,disagree,agree,agree,agree,somewhat agree,disagree,agree,somewhat agree,somewhat disagree,agree,agree,agree,agree,agree,disagree,agree,agree,somewhat disagree,disagree,disagree
hcw_9376,963,Uganda,37,Male,Single (never married),NULL,NULL,4,Mid Eastern,Private,Nurse,NULL,Medical unit,more than one day per week,Fulltime,NULL,No,Yes,Yes,No,strongly disagree,disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,disagree,strongly disagree,strongly disagree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,agree,strongly agree,strongly agree,agree,strongly agree,strongly disagree,agree,strongly disagree,strongly disagree
hcw_9377,964,Uganda,19,Male,Single (never married),NULL,NULL,0,Kampala,Public,Nurse,NULL,Medical unit,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,somewhat agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,somewhat agree,somewhat agree,somewhat agree
hcw_9378,965,Uganda,25,Male,Single (never married),NULL,NULL,0,Kampala,Public,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,No,No,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,somewhat agree,somewhat agree,somewhat agree
hcw_9379,966,Uganda,23,Male,Single (never married),NULL,NULL,0,Kampala,Private,Midwife,NULL,maternity,more than one day per week,Fulltime,NULL,No,Unsure,Yes,No,disagree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,somewhat agree,strongly agree,somewhat disagree,agree,agree
hcw_9380,967,Uganda,24,Male,Living with partner,NULL,NULL,2,Kampala,Public,Midwife,NULL,maternity,daily,Fulltime,NULL,Yes,Unsure,No,Yes,strongly agree,agree,agree,agree,agree,agree,strongly agree,agree,agree,strongly agree,agree,strongly agree,agree,agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree
hcw_9381,968,Uganda,42,Male,Married,NULL,NULL,4,Mid Eastern,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,Yes,No,Yes,No,disagree,disagree,disagree,somewhat agree,somewhat agree,agree,disagree,agree,disagree,agree,somewhat disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,disagree,strongly agree,agree,somewhat disagree,disagree,disagree
hcw_9382,969,Uganda,23,Male,Single (never married),NULL,NULL,0,Kampala,Public,Midwife,NULL,maternity,daily,Fulltime,NULL,No,No,Yes,No,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,somewhat agree,strongly agree,disagree,strongly agree,somewhat agree,somewhat agree,strongly disagree,disagree,agree,agree,agree,somewhat agree,strongly agree,strongly agree,somewhat disagree,strongly agree,strongly agree,somewhat disagree,strongly disagree,strongly disagree
hcw_9383,970,Uganda,28,Male,Single (never married),NULL,NULL,2,Kampala,Public,Medical doctor,NULL,Medical unit,daily,casual or locum staff,NULL,Yes,No,Yes,Yes,disagree,disagree,agree,agree,agree,agree,disagree,strongly agree,disagree,strongly agree,agree,strongly disagree,somewhat disagree,agree,agree,strongly agree,agree,disagree,agree,strongly agree,disagree,agree,agree,somewhat agree,somewhat agree,somewhat agree
hcw_9384,971,Uganda,25,Male,Single (never married),NULL,NULL,0,Kampala,Public,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,No,No,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,somewhat agree,somewhat agree,somewhat agree
hcw_9385,972,Uganda,40,Male,Married,NULL,NULL,3,Kampala,Public,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,Yes,Yes,Yes,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,somewhat disagree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,strongly disagree,strongly disagree
hcw_9386,973,Uganda,52,Male,Married,NULL,NULL,4,Mid Eastern,Private,Nurse,NULL,intensive care,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,agree,agree,disagree,agree,agree,agree,agree,agree,disagree,agree,somewhat agree,somewhat agree,disagree,somewhat disagree,somewhat agree,agree,agree,somewhat disagree,agree,agree,somewhat agree,agree,somewhat agree,disagree,disagree,disagree
hcw_9387,974,Uganda,40,Male,Married,NULL,NULL,3,Kampala,Public,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,Yes,Yes,Yes,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,somewhat disagree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,strongly disagree,strongly disagree
hcw_9388,975,Uganda,40,Male,Married,NULL,NULL,3,Kampala,Public,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,Yes,Yes,Yes,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,somewhat disagree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,strongly disagree,strongly disagree
hcw_9389,976,Uganda,40,Male,Married,NULL,NULL,3,Kampala,Public,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,Yes,Yes,Yes,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,somewhat disagree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,strongly disagree,strongly disagree
hcw_9390,977,Uganda,32,Female,Married,NULL,NULL,3,Kampala,Public,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,Yes,Yes,Yes,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,somewhat disagree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,strongly disagree,strongly disagree
hcw_9391,978,Uganda,26,Male,Married,NULL,NULL,4,Kampala,Public,Other,NULL,Medical unit,daily,Fulltime,NULL,Yes,Yes,Yes,Unsure,strongly disagree,strongly disagree,disagree,agree,somewhat agree,somewhat agree,disagree,somewhat agree,somewhat disagree,agree,disagree,strongly disagree,strongly disagree,somewhat agree,somewhat agree,strongly agree,neither agree nor disagree,strongly disagree,strongly agree,strongly agree,disagree,agree,neither agree nor disagree,agree,agree,agree
hcw_9392,979,Uganda,24,Male,Married,NULL,NULL,3,Kampala,Public,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,Yes,Yes,Yes,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,somewhat disagree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,strongly disagree,strongly disagree
hcw_9393,980,Uganda,30,Female,Married,NULL,NULL,2,Kampala,Public,Allied health professional,Laboratory Technician,Laboratory,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,agree,agree,agree,agree,agree,agree,agree,strongly agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree
hcw_9394,981,Uganda,22,Female,Single (never married),NULL,NULL,0,Mid Eastern,Private,Allied health professional,Clinical officer,Other,daily,student,NULL,Yes,No,Yes,No,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,somewhat agree,strongly agree,strongly disagree,strongly agree,somewhat agree,somewhat disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,somewhat agree,strongly agree,strongly disagree,somewhat agree,strongly agree,somewhat disagree,somewhat disagree,somewhat disagree,strongly disagree
hcw_9395,982,Uganda,36,Male,Married,NULL,NULL,3,Kampala,Public,Dentist,NULL,Other,daily,part time,NULL,No,Yes,Yes,Yes,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,somewhat disagree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,strongly disagree,strongly disagree
hcw_9396,983,Uganda,18,Male,Prefer not to say,NULL,NULL,2,Kampala,Private,Nurse,NULL,Medical unit,NA,student,NULL,Unsure,Unsure,No,No,neither agree nor disagree,neither agree nor disagree,somewhat agree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,agree,NA,agree,agree,agree,strongly agree,agree,agree,strongly agree,strongly agree,agree,agree,agree,strongly disagree,strongly disagree,strongly disagree
hcw_9397,984,Uganda,18,Male,Prefer not to say,NULL,NULL,2,Kampala,Private,Nurse,NULL,Medical unit,NA,student,NULL,Unsure,Unsure,No,No,neither agree nor disagree,neither agree nor disagree,somewhat agree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,strongly disagree,strongly disagree,somewhat disagree,neither agree nor disagree,neither agree nor disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,neither agree nor disagree,neither agree nor disagree,somewhat disagree,neither agree nor disagree,neither agree nor disagree,somewhat disagree,strongly disagree,somewhat disagree
hcw_9398,985,Uganda,38,Male,Married,NULL,NULL,3,Mid Eastern,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,disagree,disagree,disagree,agree,somewhat agree,somewhat agree,disagree,agree,disagree,agree,agree,disagree,disagree,agree,disagree,agree,agree,disagree,agree,agree,somewhat agree,agree,agree,agree,somewhat agree,somewhat agree
hcw_9399,986,Uganda,25,Male,Single (never married),NULL,NULL,0,Central 1,Private,Midwife,NULL,maternity,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,strongly disagree,disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,somewhat agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree
hcw_9400,987,Uganda,25,Male,Single (never married),NULL,NULL,0,Central 1,Private,Midwife,NULL,maternity,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,strongly disagree,disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,somewhat agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree
hcw_9401,988,Uganda,18,Male,Prefer not to say,NULL,NULL,2,Kampala,Private,Nurse,NULL,Medical unit,NA,student,NULL,Unsure,Unsure,No,No,neither agree nor disagree,neither agree nor disagree,somewhat agree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,strongly disagree,strongly disagree,somewhat disagree,neither agree nor disagree,neither agree nor disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,neither agree nor disagree,neither agree nor disagree,somewhat disagree,neither agree nor disagree,neither agree nor disagree,somewhat disagree,strongly disagree,somewhat disagree
hcw_9402,989,Uganda,36,Male,Married,NULL,NULL,3,Kampala,Public,Dentist,NULL,Other,daily,part time,NULL,No,Yes,Yes,Yes,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,somewhat disagree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,strongly disagree,strongly disagree
hcw_9403,990,Uganda,18,Male,Prefer not to say,NULL,NULL,2,Kampala,Private,Nurse,NULL,Medical unit,NA,student,NULL,Unsure,Unsure,No,No,neither agree nor disagree,neither agree nor disagree,somewhat agree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,strongly disagree,strongly disagree,somewhat disagree,neither agree nor disagree,neither agree nor disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,neither agree nor disagree,neither agree nor disagree,somewhat disagree,neither agree nor disagree,neither agree nor disagree,somewhat disagree,strongly disagree,somewhat disagree
