cid,id,country,age,sex,marital,education,educ other,chn,region,hospital,job role,other prof,work unit,contact freq,job type,train years,experience_1,experience_2,experience_3,e_do_care,can manage,continue manage,general training,received ipc training,can don,can follow,55) s_can protect,is protected,will use,proto exists,can access,has isolation,get support,expected I follow,expected to follow,colleagues follow,encouraged by staff,concerned about family,risk concerned,afraid of patients,accept risk,trust_1,trust_2,trust_3
hcw_9105,693,Senegal,35,Féminin,Marié,Licence,,3,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,Quotidiennement,,8,No,Yes ,No,,rather disagree,disagree,agree,somewhat agree,agree,totally agree,disagree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,rather disagree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,rather agree
hcw_9106,694,Senegal,38,Féminin,Marié,Baccalaureate,,2,Dakar,Centre/poste de santé/district,Paramédical (e),,Poste de sante,Quotidiennement,,9,No,Yes ,No,,disagree,not agree at all,agree,rather disagree,somewhat agree,agree,disagree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,rather disagree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,rather agree
hcw_9107,695,Senegal,52,Masculin,Divorce(e),BFEM,,2,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,Quotidiennement,,23,No,Yes ,No,,disagree,disagree,agree,rather disagree,somewhat agree,agree,disagree,agree,agree,Yes ,Yes ,Yes , Do not know,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps,La_plupart_de_le_temps,agree
hcw_9108,696,Senegal,41,Féminin,Marié,Licence,,3,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,Quotidiennement,,10,Yes ,Yes ,Yes ,,disagree,disagree,agree,agree,agree,agree,somewhat agree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,at no moment,Tout_le_temps,totally agree
hcw_9109,697,Senegal,37,Féminin,Marié,Baccalaureate,,2,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,Quotidiennement,,6,Yes ,Yes ,No,,disagree,rather disagree,agree,somewhat agree,agree,agree,disagree,agree,agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9110,698,Senegal,39,Féminin,Marié,Licence,,3,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,Quotidiennement,,12,No,Yes ,No,,disagree,disagree,agree,rather disagree,somewhat agree,agree,disagree,somewhat agree,totally agree,Yes ,Yes ,Yes ,Yes ,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9111,699,Senegal,29,Féminin,Marié,Baccalaureate,,4,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,Quotidiennement,,1,Yes ,Yes ,No,,disagree,not agree at all,agree,somewhat agree,agree,agree,disagree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9112,700,Senegal,26,Masculin,Marié,Baccalaureate,,1,Dakar,Centre/poste de santé/district,Etudiant (e),,Poste de sante,Quotidiennement,,0,No,Yes ,No,,disagree,disagree,agree,disagree,rather disagree,agree,agree,agree,agree,Yes ,Yes ,Yes ,No,agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,at no moment,La_plupart_de_le_temps,rather agree
hcw_9113,701,Senegal,30,Masculin,Célibataire,Licence,,0,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,Plus d'un jour pas semaine,,6,No, Do not know,No,,without opinion,without opinion,agree,somewhat agree,without opinion,agree,rather disagree,agree,totally agree,Yes ,Yes ,Yes , Do not know,agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,at no moment,La_plupart_de_le_temps,without opinion
hcw_9114,702,Senegal,28,Féminin,Marié,Baccalaureate,,1,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,,,3,No,Yes ,No,,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,agree,Yes ,Yes ,Yes ,Yes ,disagree,Yes ,Yes ,Yes ,Yes ,Yes , Do not know,Yes ,at no moment,Tout_le_temps,agree
hcw_9115,703,Senegal,41,Féminin,Célibataire,BFEM,,0,Dakar,Centre/poste de santé/district,Paramédical (e),,Poste de sante,,,15,No,Yes ,No,,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,agree,Yes ,Yes ,Yes ,Yes ,not agree at all,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9116,704,Senegal,45,Féminin,Marié,BFEM,,3,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,,,10,No,Yes ,No,,disagree,disagree,disagree,disagree,somewhat agree,totally agree,disagree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9117,705,Senegal,43,Masculin,Marié,BFEM,,2,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,,,9,No,No,No,,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,disagree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,La_plupart_de_le_temps,Tout_le_temps,agree
hcw_9118,706,Senegal,39,Masculin,Marié,Baccalaureate,,0,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,,,4,No,Yes ,No,,disagree,not agree at all,disagree,disagree,disagree,agree,disagree,agree,agree,Yes ,Yes ,Yes ,Yes ,rather disagree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9119,707,Senegal,37,Féminin,Marié,Primaire,,2,Dakar,Centre/poste de santé/district,Médical (e),,Poste de sante,,,8,No,Yes ,No,,not agree at all,not agree at all,disagree,disagree,disagree,disagree,disagree,agree,agree,Yes ,Yes ,Yes ,No,disagree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9120,708,Senegal,35,Féminin,Célibataire,Licence,,0,Dakar,Centre/poste de santé/district,Médical (e),,Poste de sante,Quotidiennement,,3,No,Yes ,No,,disagree,disagree,agree,agree,agree,agree,disagree,agree,agree,Yes ,Yes ,Yes ,Yes ,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9121,709,Senegal,26,Féminin,Célibataire,Baccalaureate,,0,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,,,1, Do not know,Yes ,No,,disagree,disagree,agree,somewhat agree,agree,agree,disagree,agree,agree,Yes ,Yes ,Yes ,Yes ,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9122,710,Senegal,24,Féminin,Célibataire,Baccalaureate,,0,Dakar,Centre/poste de santé/district,Etudiant (e),,Poste de sante,Plus d'un jour pas semaine,,0,No,Yes ,No,,disagree,disagree,agree,disagree,somewhat agree,agree,disagree,agree,agree,Yes ,Yes ,Yes ,Yes ,disagree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9123,711,Senegal,31,Féminin,Célibataire,Licence,,0,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,Plus d'un jour pas semaine,,4,No, Do not know,No,,disagree,disagree,agree,disagree,without opinion,agree,rather disagree,agree,agree,Yes ,Yes ,Yes , Do not know,rather disagree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9124,712,Senegal,42,Féminin,Célibataire,Certificat,,0,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,,,11,No,Yes ,No,,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,agree,Yes ,Yes ,Yes ,Yes ,disagree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,at no moment,La_plupart_de_le_temps,without opinion
hcw_9125,713,Senegal,34,Masculin,Marié,Pas scolarise,,3,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,,,6,No,Yes ,No,,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9126,714,Senegal,33,Féminin,Marié,Licence,,2,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,Plus d'un jour pas semaine,,5,Yes ,Yes ,Yes ,,rather disagree,not agree at all,agree,agree,agree,agree,disagree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,at no moment,rather agree
hcw_9127,715,Senegal,38,Féminin,Marié,Licence,,1,Dakar,Centre/poste de santé/district,Médical (e),,Centre de sante,Aucun contact avec les patients,,9,No,No,No,,disagree,disagree,agree,somewhat agree,agree,agree,rather disagree,agree,agree,Yes ,Yes ,Yes , Do not know,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,agree
hcw_9128,716,Senegal,30,Féminin,Marié,Baccalaureate,,2,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,Plus d'un jour pas semaine,,3,No,Yes ,No,,disagree,disagree,agree,disagree,without opinion,agree,disagree,somewhat agree,agree,Yes ,Yes ,Yes , Do not know,disagree,Yes ,Yes ,Yes ,Yes ,Yes ,No,No,at no moment,at no moment,rather disagree
hcw_9129,717,Senegal,29,Féminin,Célibataire,BFEM,,0,Dakar,Centre/poste de santé/district,Etudiant (e),,Centre de sante,Plus d'un jour pas semaine,,0,No,No,No,,disagree,disagree,agree,disagree,without opinion,agree,not agree at all,agree,totally agree,Yes ,Yes ,Yes , Do not know,without opinion,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,part of the time,without opinion
hcw_9130,718,Senegal,60,Féminin,Célibataire,Licence,,0,Dakar,hopital de niveau I,Autre,,Centre de sante,,,30,No,Yes ,No,,without opinion,rather disagree,agree,disagree,rather disagree,agree,disagree,agree,agree,Yes ,Yes ,Yes , Do not know,without opinion,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,part of the time,part of the time,without opinion
hcw_9131,719,Senegal,30,Masculin,Marié,Master,,4,Dakar,hopital de niveau I,Autre,,Hopital,,,12,Yes ,Yes ,No,,agree,somewhat agree,agree,agree,agree,totally agree,agree,somewhat agree,agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps,Tout_le_temps,agree
hcw_9132,720,Senegal,30,Féminin,Célibataire,Licence,,0,Dakar,hopital de niveau I,Autre,,Unite de soins intensifs,Quotidiennement,,4,Yes ,Yes ,Yes ,,disagree,disagree,disagree,disagree,agree,agree,disagree,agree,agree,No,No,Yes , Do not know,agree,Yes ,No,No,Yes ,No,No,Yes ,La_plupart_de_le_temps,Tout_le_temps,agree
hcw_9133,721,Senegal,35,Féminin,Marié,Baccalaureate,,3,Dakar,Centre/poste de santé/district,Autre,,Hopital,,,20,Yes ,Yes ,No,,agree,agree,agree,rather disagree,agree,somewhat agree,disagree,disagree,disagree,Yes ,Yes ,Yes , Do not know,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps,La_plupart_de_le_temps,agree
hcw_9134,722,Senegal,30,Masculin,Marié,Licence,,5,Dakar,hopital de niveau I,Médical (e),,Centre de sante,Quotidiennement,,3,Yes ,Yes ,Yes ,,agree,agree,agree,agree,agree,agree,without opinion,Option 1,agree,Yes ,Yes ,Yes ,No,agree,Yes ,No,Yes ,Yes ,Yes ,No,Yes ,less than half the time,part of the time,agree
hcw_9135,723,Senegal,44,Masculin,Marié,Doctorat,,2,Dakar,hopital de niveau I,Autre,,Hopital,Quotidiennement,,20,Yes ,Yes ,Yes ,,disagree,disagree,agree,agree,agree,agree,somewhat agree,somewhat agree,totally agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,less than half the time,less than half the time,rather agree
hcw_9136,724,Senegal,45,Féminin,Marié,Licence,,4,Dakar,hopital de niveau I,Administratif et technique,,Hopital,,,13,Yes ,Yes ,No,,totally agree,agree,agree,agree,Option 1,agree,totally agree,agree,agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps,Tout_le_temps,totally agree
hcw_9137,725,Senegal,44,Féminin,Marié,BFEM,,6,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,10,No,Yes ,No,,agree,without opinion,agree,agree,not agree at all,not agree at all,agree,agree,somewhat agree,No,Yes ,Yes ,Yes ,somewhat agree,No,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,La_plupart_de_le_temps,at no moment,disagree
hcw_9138,726,Senegal,47,Féminin,Marié,Licence,,1,Dakar,hopital de niveau I,Paramédical (e),,Hopital,Quotidiennement,,10,No,Yes ,Yes ,,agree,rather disagree,somewhat agree,agree,disagree,disagree,agree,agree,agree,Yes ,Yes ,Yes ,No,agree,Yes ,Yes ,No,Yes ,No,No,Yes ,La_plupart_de_le_temps,La_plupart_de_le_temps,agree
hcw_9139,727,Senegal,33,Féminin,Marié,Baccalaureate,,6,Dakar,hopital de niveau I,Paramédical (e),,Hopital,,,6,Yes ,Yes ,Yes ,,agree,rather disagree,agree,rather disagree,disagree,agree,disagree,agree,somewhat agree,Yes ,Yes ,No,No,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,less than half the time,at no moment,disagree
hcw_9140,728,Senegal,52,Féminin,Célibataire,BFEM,,5,Dakar,hopital de niveau I,Autre,,Hopital,,,12,Yes , Do not know,No,,rather disagree,agree,disagree,disagree,rather disagree,disagree,agree,agree,agree,No,No,Yes ,Yes ,agree,Yes ,No,Yes ,Yes ,No,No,Yes , more than half the time,at no moment,rather disagree
hcw_9141,729,Senegal,44,Féminin,Marié,Baccalaureate,,3,Dakar,hopital de niveau I,Paramédical (e),,Hopital,Quotidiennement,,10,Yes ,Yes ,No,,disagree,disagree,disagree,disagree,agree,agree,disagree,agree,agree,No,No,Yes ,Yes ,agree, Do not know,No,Yes ,Yes ,Yes ,Yes ,Yes ,at no moment,at no moment,disagree
hcw_9142,730,Senegal,30,Masculin,Marié,BFEM,,4,Dakar,Centre/poste de santé/district,Paramédical (e),,Hopital,,,8,Yes ,Yes ,No,,without opinion,without opinion,rather disagree,rather disagree,agree,agree,somewhat agree,agree,agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,part of the time, more than half the time,agree
hcw_9143,731,Senegal,29,Masculin,Célibataire,Licence,,2,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,6,Yes ,Yes ,No,,agree,somewhat agree,agree,agree,somewhat agree,agree,agree,agree,agree,Yes ,Yes ,Yes , Do not know,somewhat agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,part of the time, more than half the time,rather agree
hcw_9144,732,Senegal,28,Féminin,Célibataire,Licence,,4,Dakar,hopital de niveau I,Paramédical (e),,Centre de sante,,,3,Yes ,Yes ,No,,agree,agree,rather disagree,disagree,agree,rather disagree,agree,agree,agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps, more than half the time,rather agree
hcw_9145,733,Senegal,38,Féminin,Célibataire,Licence,,0,Dakar,Centre/poste de santé/district,Paramédical (e),,Hopital,,,8,Yes ,Yes ,No,,agree,somewhat agree,disagree,disagree,agree,agree,agree,agree,agree,Yes ,Yes ,Yes , Do not know,agree,Yes ,Yes ,Yes ,Yes ,Yes , Do not know,Yes ,La_plupart_de_le_temps, more than half the time,agree
hcw_9146,734,Senegal,35,Masculin,Marié,BFEM,,3,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,10,Yes ,Yes ,No,,agree,somewhat agree,disagree,disagree,agree,agree,rather disagree,agree,somewhat agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,La_plupart_de_le_temps, more than half the time,rather disagree
hcw_9147,735,Senegal,24,Féminin,Marié,Licence,,1,Dakar,Centre/poste de santé/district,Paramédical (e),,Poste de sante,,,3,Yes ,Yes ,No,,agree,disagree,disagree,disagree,somewhat agree,agree,agree,agree,agree,No,Yes ,Yes , Do not know,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes , more than half the time,La_plupart_de_le_temps,without opinion
hcw_9148,736,Senegal,35,Féminin,Marié,Baccalaureate,,1,Dakar,Etablissement privé,Médical (e),,Centre de sante,,,9,Yes ,Yes ,No,,agree,without opinion,disagree,without opinion,agree,agree,totally agree,rather disagree,somewhat agree,Yes ,Yes ,Yes , Do not know,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,at no moment,part of the time,disagree
hcw_9149,737,Senegal,28,Féminin,Marié,Licence,,1,Dakar,Centre/poste de santé/district,Paramédical (e),,Cabinet medicale prive,Quotidiennement,,4,Yes ,Yes ,No,,not agree at all,disagree,disagree,rather disagree,agree,agree,agree,somewhat agree,agree,No,Yes , Do not know, Do not know,agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,at no moment,La_plupart_de_le_temps,without opinion
hcw_9150,738,Senegal,30,Masculin,Marié,Licence,,4,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,,,5,Yes ,Yes ,No,,rather disagree,disagree,disagree,without opinion,agree,agree,somewhat agree,agree,agree,Yes ,Yes , Do not know, Do not know,somewhat agree,No,Yes ,Yes ,Yes ,Yes ,No, Do not know,at no moment,less than half the time,without opinion
hcw_9151,739,Senegal,36,Masculin,Célibataire,Licence,,2,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,,,12,Yes ,Yes ,No,,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,No,Yes , Do not know, Do not know,agree,Yes , Do not know,Yes ,Yes ,Yes ,No,No,part of the time,part of the time,without opinion
hcw_9152,740,Senegal,23,Féminin,Marié,Licence,,2,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,,,2,Yes ,Yes ,No,,disagree,disagree,without opinion,without opinion,without opinion,disagree,agree,agree,agree,No,Yes ,Yes , Do not know,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,at no moment,La_plupart_de_le_temps,without opinion
hcw_9153,741,Senegal,37,Masculin,Préfère ne pas répondre,BFEM,,0,Dakar,Centre/poste de santé/district,Paramédical (e),,Poste de sante,Quotidiennement,,9,Yes ,Yes ,No,,disagree,disagree,disagree,rather disagree,without opinion,agree,agree,agree,agree,No,Yes , Do not know, Do not know,agree,Yes , Do not know, Do not know,Yes ,Yes ,Yes ,Yes ,at no moment,less than half the time,without opinion
hcw_9154,742,Senegal,33,Masculin,Marié,Licence,,3,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,,,4,No,Yes ,No,,without opinion,without opinion,disagree,disagree,agree,agree,agree,agree,agree,Yes ,Yes , Do not know, Do not know,agree,Yes ,Yes , Do not know,Yes ,Yes ,No,Yes ,at no moment, more than half the time,without opinion
hcw_9155,743,Senegal,27,Masculin,Célibataire,Baccalaureate,,2,Dakar,Centre/poste de santé/district,Etudiant (e),,Centre de sante,,,2,No,No,No,,not agree at all,not agree at all,disagree,disagree,agree,without opinion,agree,agree,agree,No,Yes , Do not know, Do not know,without opinion,Yes , Do not know,Yes ,Yes ,Yes , Do not know, Do not know,at no moment,at no moment,without opinion
hcw_9156,744,Senegal,43,Féminin,Célibataire,Licence,,4,Dakar,Centre/poste de santé/district,Médical (e),,Centre de sante,,,13,No,No,No,,disagree,disagree,not agree at all,not agree at all,without opinion,without opinion,agree,agree,without opinion,No,Yes , Do not know, Do not know,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,No,at no moment,part of the time,not agree at all
hcw_9157,745,Senegal,43,Féminin,Marié,Baccalaureate,,5,Dakar,Centre/poste de santé/district,Administratif et technique,,Centre de sante,,,14,No,Yes ,No,,agree,without opinion,disagree,rather disagree,agree,agree,somewhat agree,agree,agree,Yes ,Yes , Do not know, Do not know,somewhat agree,Yes , Do not know,Yes ,Yes ,Yes ,No,Yes ,less than half the time,less than half the time,rather agree
hcw_9158,746,Senegal,30,Féminin,Marié,Licence,,6,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,,,3, Do not know,Yes ,No,,somewhat agree,agree,agree,agree,agree,agree,agree,agree,agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,part of the time,part of the time,rather disagree
hcw_9159,747,Senegal,37,Masculin,Marié,Baccalaureate,,1,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,,,10,No,No,No,,without opinion,without opinion,without opinion,without opinion,without opinion,somewhat agree,agree,agree,rather disagree,No,Yes ,No,No,agree,Yes , Do not know,Yes ,Yes ,Yes , Do not know,Yes ,Tout_le_temps, more than half the time,agree
hcw_9160,748,Senegal,31,Masculin,Marié,Licence,,3,Dakar,Centre/poste de santé/district,Paramédical (e),,Poste de sante,Quotidiennement,,5,Yes ,No,No,,disagree,disagree,without opinion,without opinion,agree,agree,agree,agree,agree,Yes ,Yes ,No, Do not know,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,Tout_le_temps, more than half the time,agree
hcw_9161,749,Senegal,29,Féminin,Célibataire,Licence,,0,Dakar,Centre/poste de santé/district,Etudiant (e),,Centre de sante,,,1,No,Yes ,No,,without opinion,without opinion,disagree,disagree,agree,agree,somewhat agree,agree,agree,No,Yes , Do not know, Do not know,agree,Yes ,Yes ,No,Yes ,Yes ,No,Yes ,part of the time,part of the time,agree
hcw_9162,750,Senegal,27,Féminin,Célibataire,Baccalaureate,,1,Dakar,Centre/poste de santé/district,Paramédical (e),,Poste de sante, Do not know,,2,No,No,No,,not agree at all,not agree at all,agree,without opinion,agree,agree,agree,without opinion,without opinion,No,Yes , Do not know, Do not know,agree,Yes ,Yes ,Yes ,Yes ,Yes , Do not know,Yes ,less than half the time,part of the time,without opinion
hcw_9163,751,Senegal,38,Féminin,Célibataire,Baccalaureate,,2,Dakar,Etablissement privé,Médical (e),,Poste de sante,,,9,No,No,No,,disagree,not agree at all,rather disagree,rather disagree,agree,agree,agree,agree,agree,Yes ,Yes ,No,No,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,part of the time,La_plupart_de_le_temps,without opinion
hcw_9164,752,Senegal,43,Masculin,Marié,Licence,,2,Dakar,Centre/poste de santé/district,Paramédical (e),,Cabinet medicale prive,Quotidiennement,,11,No,No,No,,rather disagree,without opinion,disagree,disagree,agree,disagree,agree,agree,agree,No,Yes ,No,No,agree,Yes ,Yes ,Yes ,Yes ,No,Yes ,Yes ,La_plupart_de_le_temps,La_plupart_de_le_temps,rather disagree
hcw_9165,753,Senegal,25,Masculin,Marié,BFEM,,3,Dakar,Etablissement privé,Etudiant (e),,Poste de sante,Quotidiennement,,1,No,No,No,,agree,agree,agree,agree,agree,agree,agree,agree,agree,Yes ,Yes ,No, Do not know,agree,Yes , Do not know,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps,less than half the time,without opinion
hcw_9166,754,Senegal,32,Féminin,Célibataire,Licence,,3,Dakar,Etablissement privé,Paramédical (e),,Clinique Medicale privee,Plus d'un jour pas semaine,,4,No,No,No,,without opinion,without opinion,disagree,disagree,agree,agree,somewhat agree,somewhat agree,somewhat agree,No,Yes , Do not know, Do not know,somewhat agree,Yes , Do not know,Yes ,Yes ,Yes , Do not know,Yes ,at no moment, more than half the time,without opinion
