record_id,age,gender,role,role_other,healthtype,healthtype_2,District,Regions,Direct care to patients,If Yes,jobrole,marital,child_dependants,adult_dependants,experience_1,experience_2,experience_3,experience_4,contacttype,contacttype_2,prevention_1,prevention_2,prevention_3,prevention_4,prevention_5,prevention_6,prevention_7,prevention_8,prevention_9,prevention_10,prevention_11,masktype,other_prevention,service_demand_1,service_demand_2,control_procedure_1,control_procedure_2,control_procedure_3,control_procedure_4,control_procedure_5,control_procedure_6,control_procedure_7,control_procedure_8,control_procedure_9,control_procedure_10,medicalmasktype,other_procedure,skills_1,skills_2,skills_3,belief,social_role,conseq_beliefs_1,conseq_beliefs_2,conseq_beliefs_3,intentions,environment_context_1,environment_context_2,environment_context_3,environment_context_4,supplies_1,supplies_2,supplies_3,supplies_4,supplies_5,supplies_6,supplies_7,supplies_8,supplies_9,supplies_10,supplies_11,social_influence_1,social_influence_2,social_influence_3,social_influence_4,emotion_1,emotion_2,emotion_3,emotion_4,emotion_5,wellbeing_1,wellbeing_2,wellbeing_3,wellbeing_4,wellbeing_5,trust_1,trust_2,trust_3,psychological_1,psychological_2,psychological_3,psychological_4
828,30,1,6,,4,1,busia,Mid Eastern,1,1,1,2,1,2,2,2,2,2,,,1,1,1,2,2,1,1,1,2,1,2,Surgical mask,,1,1,1,1,1,1,1,1,1,1,2,1,Disposal masks,None,3,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2
829,24,1,5,,8,1,Kampala,Kampala,1,1,2,1,6,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,,,1,2,1,1,1,1,1,1,1,1,1,2,Cloth masks,,2,6,6,6,7,6,6,6,6,6,5,1,2,2,6,6,2,2,6,2,6,6,2,6,7,7,6,2,6,6,6,6,6,2,2,1,1,2,6,1,1,1,1,1,1
830,44,1,10,,12,1,Busia,Mid Eastern,1,1,1,3,4,1,2,1,1,2,,,1,1,2,2,1,1,2,1,1,2,2,,,2,7,1,1,2,2,1,1,2,1,1,2,,,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,3,7,1,7,7,1,7,7,7,7,1,7,7,7,1,1,6,6,1,1,1,1,1,1,1,1,1,1
831,24,1,9,,1,1,Busia,Mid Eastern,1,1,1,1,1,2,2,1,2,2,,,1,1,1,2,2,1,2,1,1,1,2,Surgical mask,,2,2,1,1,1,3,1,1,1,1,1,2,Surgical masks,,5,6,6,6,5,5,6,5,7,6,6,2,5,7,7,7,6,4,7,4,6,7,2,6,6,7,6,5,6,6,6,5,6,5,5,2,5,5,6,5,2,1,2,1,1
832,43,2,10,,1,1,Busia,Mid Eastern,2,,1,3,5,1,2,2,1,2,,,1,1,1,1,1,1,2,2,1,2,2,None,,1,1,1,1,1,1,1,1,2,2,1,2,None,,6,6,6,6,6,6,6,2,6,6,6,5,6,6,6,7,6,1,6,4,6,6,1,1,6,6,6,2,2,2,1,6,6,4,5,5,2,2,6,6,1,1,1,1,1
833,23,1,5,,3,1,Busia,Mid Eastern,1,1,1,1,6,1,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,,,7,7,1,1,2,1,1,1,1,1,1,2,,,7,7,6,7,7,7,7,6,7,7,7,2,7,6,7,6,7,1,7,1,1,7,1,7,7,7,7,5,7,7,7,7,1,1,2,2,1,1,1,1,1,1,1,1,1
834,29,2,6,,1,1,Busia,Mid Eastern,1,2,1,3,1,1,1,1,2,2,,,1,1,1,2,2,1,2,1,1,2,2,medical mask ,,6,6,1,1,2,1,1,1,1,1,1,3,,,5,7,7,7,7,5,5,2,7,6,3,4,7,7,7,6,7,7,7,5,5,7,1,7,6,7,7,5,7,7,1,7,6,1,2,2,1,2,2,1,2,1,1,1,1
835,28,1,5,,8,1,Busia,Mid Eastern,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,2,1,1,1,2,Surgical mask,,6,5,1,1,1,1,1,1,1,1,1,1,Surgical masks,Cloth masks ,6,7,6,7,6,7,7,2,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,7,6,7,7,7,7,2,2,6,5,2,6,5,5,6,6,5,1,1,1,2
836,30,1,10,,12,1,Busia,Mid Eastern,2,,1,2,3,1,2,2,1,2,,,1,1,1,2,1,1,2,2,2,2,2,Surgical mask,,4,4,1,1,1,1,1,1,1,1,2,2,Cloth masks,,1,1,1,2,3,2,1,3,6,5,2,1,5,5,6,1,1,1,5,1,6,6,1,1,5,6,6,5,7,7,7,1,1,5,5,5,5,5,3,3,3,1,1,2,2
837,30,1,10,,12,1,Busia,Mid Eastern,2,,1,2,3,1,2,2,1,2,,,1,1,1,2,1,1,2,2,2,2,2,Surgical mask,,4,4,1,1,1,1,1,1,1,1,2,2,Cloth masks,,1,1,1,2,3,2,1,3,6,5,2,1,5,5,6,1,1,1,5,1,6,6,1,1,5,6,6,5,7,7,7,1,1,5,5,5,5,5,3,3,3,1,1,2,2
838,23,1,5,,3,1,Busia,Mid Eastern,1,1,1,1,6,1,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,,,7,7,1,1,2,1,1,1,1,1,1,2,,,7,7,6,7,7,7,7,6,7,7,7,2,7,6,7,6,7,1,7,1,1,7,1,7,7,7,7,5,7,7,7,7,1,1,2,2,1,1,1,1,1,1,1,1,1
839,24,2,2,,8,1,Busia,Mid Eastern,1,1,5,1,2,2,2,2,1,2,,,1,1,1,1,1,1,1,1,1,2,2,Surgical mask,,1,3,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,3,1,1,1,1,1,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,2,1,1,1,1,1,1
840,27,2,10,,10,1,Busia,Mid Eastern,1,1,1,1,6,1,1,2,2,2,,,1,1,1,2,1,1,1,1,2,2,1,Surgical mask,Cloth masks ,7,7,1,1,2,1,1,1,3,3,2,2,,,6,3,1,1,6,2,6,4,6,6,5,2,7,7,7,7,7,7,7,1,1,7,1,7,7,7,6,6,5,5,7,7,2,6,2,5,4,4,4,6,5,2,2,2,1
841,34,1,9,,1,1,Kampala,Kampala,1,1,1,3,1,2,2,2,2,2,,,1,2,2,2,1,1,2,2,1,2,2,,,2,2,1,2,2,2,1,1,2,2,1,2,,,5,5,5,7,7,7,7,7,7,6,6,6,6,7,7,7,2,2,6,1,7,7,1,1,6,6,5,5,7,7,7,7,7,1,1,5,5,1,6,6,6,1,1,1,1
842,29,2,9,,1,1,Kampala,Kampala,1,1,1,3,6,2,2,1,2,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,4,4,1,1,1,1,1,1,1,1,1,1,Fabric mask,Fabric masks,5,6,6,6,7,6,7,3,7,6,6,2,5,7,7,7,2,2,6,6,6,6,3,6,6,7,7,3,5,5,1,7,6,2,2,2,2,2,5,2,1,1,1,1,1
843,25,2,7,Laboratory assistant ,1,1,Kampala,Kampala,1,1,1,1,6,2,2,2,2,2,,,1,1,1,2,2,1,2,2,1,3,2,Surgical mask,,5,5,1,1,1,1,1,1,1,1,1,3,Surgical masks,,7,7,7,7,7,5,7,6,7,7,5,1,1,7,7,7,6,6,7,1,1,7,1,1,7,7,7,2,7,7,1,1,1,5,5,5,1,5,1,5,1,1,1,1,1
844,24,1,5,,1,1,Kampala,Kampala,1,1,1,1,6,1,2,2,3,2,,,1,2,1,1,1,1,1,1,1,2,2,Surgical mask,,3,3,1,1,1,1,1,1,1,1,1,2,Fabric mask,,7,6,7,7,7,7,7,6,6,7,6,2,5,7,7,7,5,5,6,6,6,6,6,6,5,7,7,6,6,6,2,6,6,1,2,2,1,1,1,1,1,1,1,1,1
845,26,2,10,,12,1,Wakiso,Central 1,2,,1,1,6,2,2,2,1,2,,,1,2,1,2,2,1,2,2,2,2,2,Surgical mask,,7,6,1,3,1,1,1,1,1,1,3,3,,,7,7,6,7,7,7,7,5,7,6,5,7,7,7,7,7,1,1,7,7,6,7,7,6,4,7,6,7,7,7,5,7,5,5,1,1,2,1,1,1,2,1,1,1,1
846,26,2,10,,12,2,Kampala,Kampala,2,,1,1,1,1,2,2,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,7,7,1,1,1,1,1,1,1,1,1,2,,,7,7,1,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,5,7,7,6,7,7,6,6,6,6,6,1,1,1,1,1,1,1
847,25,2,10,,12,2,Mubende,Central 2,1,1,1,1,1,2,1,2,2,2,,,1,2,1,2,2,1,2,2,2,2,2,Cloth mask,,2,2,1,2,1,2,2,1,2,2,2,2,,,2,6,6,6,6,3,6,6,6,2,2,1,2,6,6,6,2,2,2,2,2,6,2,2,5,6,5,6,6,7,6,1,2,2,2,2,2,2,6,6,4,1,1,2,1
848,30,2,8,,12,1,Nakasongola,Central 2,3,,1,3,6,1,3,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,,,7,6,1,1,1,1,1,1,1,1,1,2,Cloth masks,,6,6,6,6,6,7,6,2,5,6,2,6,6,6,6,6,2,2,6,5,6,6,6,6,2,6,6,2,6,6,6,6,1,5,5,5,5,6,2,5,2,2,1,1,2
849,24,1,10,,12,2,Wakiso,Central 1,1,1,1,1,6,1,2,2,1,2,,,1,1,1,2,1,1,2,2,1,2,2,Surgical mask,,6,1,1,1,1,3,1,1,3,1,1,3,,,1,6,6,6,7,7,7,2,7,6,6,6,5,6,7,7,5,6,7,5,6,7,2,2,6,7,7,6,7,7,2,7,1,2,5,2,2,5,2,5,2,1,1,1,1
850,25,1,8,,12,2,Mubende,Central 2,1,1,1,1,3,2,2,2,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,6,5,1,1,1,1,1,1,1,1,1,2,Surgical masks,,4,4,5,5,1,4,5,5,1,1,1,7,7,5,5,5,2,7,6,1,1,1,1,1,7,7,7,7,1,1,1,7,7,2,3,2,4,4,1,3,2,2,2,1,1
851,30,2,10,,1,1,Wakiso,Central 1,2,,1,1,6,1,2,2,2,2,,,1,1,1,2,1,1,2,2,1,1,2,Surgical mask,,2,2,1,1,1,1,1,1,1,1,1,2,,,6,5,2,6,7,7,6,6,7,6,7,6,7,7,7,7,2,2,7,1,6,7,1,1,6,7,7,6,6,6,7,6,6,5,2,4,1,2,5,5,2,1,1,1,1
852,26,2,10,,12,2,Mityana,Central 2,2,,1,1,6,2,2,2,2,2,,,1,2,1,2,2,2,2,2,2,2,2,Cloth mask,,2,2,1,2,2,1,1,1,1,1,1,2,,,6,6,6,6,6,6,6,5,7,6,3,1,2,6,6,6,1,1,1,1,1,1,1,1,6,6,7,5,7,7,2,7,7,1,1,1,1,3,1,1,1,1,1,1,1
853,26,2,10,,12,2,Wakiso,Central 1,3,,1,2,6,1,1,2,1,2,,,1,2,1,2,2,1,2,2,2,2,2,Surgical mask,,4,1,1,1,2,1,1,1,1,1,1,1,,Social distancing,6,6,6,7,7,1,7,7,7,6,7,1,1,1,1,4,1,1,1,1,1,1,1,1,1,7,7,1,7,7,7,7,7,5,6,1,5,5,6,1,1,1,1,1,1
854,32,2,10,,12,2,Wakiso,Central 1,2,,1,3,1,1,1,1,3,3,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,1,7,1,1,1,1,1,1,1,1,1,2,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,1,6,7,1,1,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,6,6,1,1,1,1
855,23,1,10,,12,2,Wakiso,Central 1,2,,1,1,6,2,1,2,2,2,,,1,2,2,2,2,2,2,2,2,2,2,,,6,7,1,2,1,1,1,1,3,3,3,2,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,3,3,3,1,4,1,2,2,1,1,2,3,3,3,3,3,1,1,1,1
856,30,1,10,,12,2,Mubende,Central 2,2,,1,2,6,1,2,2,1,2,,,2,2,2,2,2,2,2,2,2,2,2,,,4,4,1,3,1,3,1,1,3,1,3,3,,,2,2,5,6,7,2,4,3,6,5,2,6,6,6,5,6,4,4,5,4,4,4,4,4,5,6,6,4,6,6,5,6,6,2,3,3,2,4,4,2,4,2,1,2,2
857,30,1,10,,12,2,Mubende,Central 2,2,,1,2,6,1,2,2,1,2,,,2,2,2,2,2,2,2,2,2,2,2,,,4,4,1,3,1,3,1,1,3,1,3,3,,,2,2,5,6,7,2,4,3,6,5,2,6,6,6,5,6,4,4,5,4,4,4,4,4,5,6,6,4,6,6,5,6,6,2,3,3,2,4,4,2,4,2,1,2,2
858,25,1,10,,12,2,Nakasongola,Central 2,1,2,1,1,6,2,2,2,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,6,7,1,1,1,1,1,1,1,1,1,2,,,6,7,6,6,7,6,5,6,6,7,5,2,5,7,7,6,6,6,6,1,6,7,1,1,6,7,7,6,6,6,5,6,5,1,1,1,1,1,2,1,1,1,1,1,1
859,26,2,6,,4,1,Mityana,Central 2,1,2,1,1,2,1,2,2,2,2,,,1,1,1,2,1,1,2,2,1,2,2,KN95,,6,4,1,1,1,2,1,1,2,1,1,2,,,7,7,7,7,7,7,7,7,7,7,3,3,4,7,7,7,6,6,7,5,7,7,5,5,7,7,7,7,7,7,6,6,7,1,1,1,1,1,5,1,1,1,1,1,1
860,24,2,4,,4,2,Gulu,Mid Northern,1,1,1,4,6,2,2,2,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,Surgical mask,Aprons,1,1,1,1,1,1,1,1,1,1,1,1,Surgical masks,Aprons,2,1,7,7,6,5,6,1,7,6,4,5,4,3,7,7,2,4,5,1,1,4,1,1,5,7,5,2,7,6,1,7,3,1,1,2,1,1,5,5,2,2,2,2,2
861,28,1,8,,11,1,Nakasongola,Central 2,1,1,1,3,6,1,3,2,1,1,2,,1,1,2,2,2,1,2,2,2,1,2,,,7,1,1,1,1,1,1,1,1,1,1,1,Cloth masks,Cloth masks ,6,7,6,7,6,7,7,6,7,6,7,6,6,6,6,6,6,2,7,2,2,7,2,2,7,7,6,7,6,6,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2
862,28,1,10,,12,2,Nakasongola,Central 2,2,,6,2,7,3,2,2,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,7,6,1,1,1,1,1,1,1,1,1,2,,,6,7,6,6,6,7,6,6,7,7,6,4,7,7,6,6,6,6,7,1,6,6,1,1,6,6,7,7,6,6,3,5,5,1,2,3,1,3,1,2,2,1,1,1,1
863,29,2,8,,1,2,Mityana,Central 2,2,,1,2,3,2,2,2,1,1,2,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,2,2,1,1,1,1,1,1,1,1,1,2,,,3,5,6,6,7,6,5,5,7,6,2,1,6,6,6,6,2,2,2,2,2,2,2,2,5,6,5,2,6,6,5,5,2,5,5,5,5,2,5,1,1,1,1,2,2
864,25,2,10,,12,2,Kassanda,Central 2,1,1,1,1,6,2,2,2,1,1,2,,1,2,1,2,2,2,2,2,2,2,2,Surgical mask,,1,1,1,1,2,2,2,1,1,1,1,2,,,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,2,1,1,1,1
865,26,1,10,,12,2,Mityana,Central 2,2,,1,2,6,2,2,2,2,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,5,5,1,1,1,1,1,1,1,1,1,2,,,7,7,7,7,5,7,7,5,7,7,7,1,7,7,7,7,4,4,7,4,7,7,2,1,7,7,6,6,7,7,7,7,7,1,2,2,2,2,5,2,1,1,1,1,1
866,28,2,10,,12,2,Kassanda,Central 2,2,,1,1,2,1,1,1,2,2,,,1,2,1,2,2,1,2,2,3,2,2,Surgical mask,,5,5,1,3,1,3,3,1,3,3,1,3,,,5,5,5,5,6,6,5,6,7,6,5,6,5,5,7,7,5,5,3,3,6,5,2,2,6,6,6,6,6,6,6,6,6,5,4,2,5,5,4,5,5,1,1,2,2
867,30,2,10,,12,2,Mityana,Central 2,2,,1,1,1,2,2,2,1,2,,,1,2,1,2,2,2,2,2,2,1,2,Surgical mask,,2,2,1,1,1,2,1,1,1,1,1,1,Disposal masks,Cloth masks ,6,6,6,6,6,6,7,2,6,6,5,2,7,7,7,7,2,2,2,2,6,6,2,1,6,7,7,6,7,7,7,7,7,3,3,3,2,5,5,2,2,1,1,1,1
868,26,1,10,,12,2,Mityana,Central 2,2,,1,2,6,2,2,2,2,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,5,5,1,1,1,1,1,1,1,1,1,2,,,7,7,7,7,5,7,7,5,7,7,7,1,7,7,7,7,4,4,7,4,7,7,2,1,7,7,6,6,7,7,7,7,7,1,2,2,2,2,5,2,1,1,1,1,1
869,24,1,10,,12,1,Kassanda,Central 2,2,,1,1,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,,,6,2,1,3,1,1,1,1,3,2,1,2,,,5,6,7,6,6,2,6,5,6,2,2,1,6,6,6,5,2,2,1,1,1,6,1,1,6,6,7,5,7,7,7,2,3,2,2,2,2,2,6,6,6,1,1,2,2
870,28,2,10,,12,2,Mityana,Central 2,2,,3,3,1,1,2,2,3,2,,,1,1,1,2,2,2,2,2,1,1,3,Surgical mask,,1,1,1,1,1,1,1,1,1,1,1,1,Surgical masks,Cloth masks ,6,6,6,6,6,7,6,2,6,7,6,2,6,6,6,6,6,6,6,2,2,6,2,6,6,7,7,7,7,7,7,7,7,5,5,5,5,5,6,6,6,1,1,1,1
871,32,1,8,,11,2,Nakasongola,Central 2,1,1,1,2,4,1,2,2,1,2,,,1,1,1,2,1,1,2,2,2,2,2,Cloth mask,,7,7,1,1,1,3,1,1,1,1,1,1,Cloth masks,Cloth masks ,6,6,7,6,7,7,6,5,7,7,7,7,7,7,7,7,6,6,7,2,6,7,2,2,7,7,7,5,7,7,2,6,5,1,1,2,1,2,1,1,1,1,1,1,1
872,38,2,8,,12,2,Wakiso,Central 1,1,1,1,3,2,1,1,1,1,1,2,,1,1,1,2,2,1,2,2,1,2,2,Cloth mask,,1,1,1,1,1,2,1,1,2,1,1,2,Cloth masks,,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,3,3,3,1,2,1,1,3,3,3,1,1,3,1,3,1,3,1,1,1,3,3,1,1,1,1,1,1,2
873,27,1,10,,12,2,Mityana,Central 2,2,,1,1,6,2,2,2,1,2,,,1,1,2,2,2,2,2,2,2,2,2,,,2,5,2,2,2,2,2,2,2,2,2,2,,,6,6,6,6,6,6,6,6,6,6,2,6,6,2,6,6,2,2,2,2,2,2,2,2,6,6,2,2,6,6,5,7,7,5,5,5,5,5,6,2,6,1,2,1,2
874,24,1,10,,11,1,Mityana,Central 2,2,,1,1,6,1,2,2,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,1,2,1,1,1,1,1,1,1,1,1,2,,,4,5,6,7,4,2,5,5,6,6,2,1,2,6,6,6,2,2,6,1,6,6,1,1,5,7,6,5,4,7,6,5,6,5,5,5,4,5,6,6,5,1,2,2,1
875,23,1,10,,12,2,Kalungu,Central 1,1,1,1,1,6,1,1,1,1,1,3,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,7,6,1,1,1,1,1,1,1,1,1,2,,,6,1,7,7,7,6,7,7,7,7,7,7,7,7,5,5,2,1,7,7,1,7,1,1,7,7,7,7,7,7,5,7,2,2,2,2,2,1,1,1,1,1,1,1,1
876,26,2,10,,11,1,Mityana,Central 2,2,,1,2,7,1,1,2,1,2,,,1,2,1,2,2,1,2,1,1,2,2,Surgical mask,,2,1,1,1,1,1,1,1,1,1,1,2,,,2,2,2,2,7,1,2,2,6,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,7,6,7,2,7,7,7,7,6,2,5,2,5,2,6,6,1,1,1,1,2
877,26,1,10,,1,2,Nakaseke,Central 2,2,,1,3,6,1,2,2,1,2,,,1,2,1,2,2,1,2,2,2,2,3,Surgical mask,,6,5,1,2,1,2,2,1,2,2,2,3,Surgical masks,,6,6,7,5,7,7,7,2,7,7,6,5,7,6,6,7,5,5,6,3,3,6,5,5,5,6,6,6,7,7,6,7,7,3,3,3,3,3,5,5,5,1,1,1,1
878,28,2,6,,4,2,Nakaseke,Central 2,1,2,5,1,6,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,Surgical mask,,7,7,1,1,1,1,1,1,1,1,1,1,,Cloth masks ,7,7,7,7,6,7,6,6,5,7,7,7,7,7,7,7,7,7,7,5,7,7,5,7,7,7,7,4,7,7,6,6,6,1,2,1,1,1,6,6,6,1,1,1,1
879,23,2,10,,12,2,Nakasongola,Central 2,2,,1,1,3,1,2,2,1,2,,,1,2,1,2,2,2,2,2,3,2,2,Cloth mask,,3,2,1,1,1,1,1,1,1,1,1,2,Cloth masks,,3,3,3,1,7,5,7,5,7,3,1,5,5,7,7,5,3,3,4,1,1,1,1,1,5,7,7,5,7,7,7,7,1,3,3,3,2,3,5,3,5,2,2,2,2
880,26,2,8,,6,2,Luwero,Central 2,1,2,1,1,2,1,2,2,1,2,,,1,1,1,1,1,1,2,1,1,2,2,Cloth mask,,2,5,1,1,1,1,1,1,1,1,1,2,Cloth masks,,2,5,2,6,5,3,7,2,7,5,5,6,5,5,5,6,3,3,5,3,5,5,4,5,5,5,5,5,6,6,5,4,3,5,5,2,5,5,5,5,5,1,2,1,2
881,28,1,8,,12,2,Nakasongola,Central 2,1,2,1,1,6,2,2,2,2,2,,,1,1,2,2,1,1,2,1,1,2,1,,Cloth masks ,3,3,1,1,1,1,1,1,1,1,1,1,,Social distancing,7,7,7,7,7,5,7,2,7,7,5,2,5,7,7,7,2,2,2,1,6,7,2,1,7,7,7,7,7,7,7,5,5,2,2,2,2,2,6,5,5,1,1,1,1
882,25,2,8,,12,1,Nakasongola,Central 2,2,,1,1,2,2,2,2,1,1,2,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,3,3,1,1,1,1,1,1,1,1,1,2,,,5,5,3,3,4,3,5,3,7,3,4,4,3,6,7,7,4,4,2,1,1,2,1,1,5,5,4,3,7,7,6,5,3,2,2,3,1,5,5,4,4,2,2,2,2
883,25,1,10,,4,2,Luwero,Central 2,2,,2,2,1,2,2,2,2,2,,,1,2,1,2,2,2,2,2,1,2,2,Surgical mask,,3,2,1,2,1,1,1,1,1,1,1,1,,Cloth masks ,6,6,5,6,6,6,6,2,6,6,6,6,6,2,6,6,2,2,6,2,6,6,2,2,6,6,6,6,6,6,6,6,2,5,5,5,5,5,5,5,5,1,1,1,1
884,25,2,8,,12,1,Nakasongola,Central 2,2,,1,1,2,2,2,2,1,1,2,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,3,3,1,1,1,1,1,1,1,1,1,2,,,5,5,3,3,4,3,5,3,7,3,4,4,3,6,7,7,4,4,2,1,1,2,1,1,5,5,4,3,7,7,6,5,3,2,2,3,1,5,5,4,4,2,2,2,2
885,28,2,2,,1,2,Mityana,Central 2,1,1,1,1,6,2,2,2,1,2,,,1,1,1,1,1,1,2,1,1,2,2,Surgical mask,,2,1,1,1,2,1,1,1,1,1,1,2,,,6,6,6,6,6,6,6,1,6,6,5,6,6,6,6,6,5,5,6,6,6,6,5,5,6,6,6,6,6,6,2,6,6,1,1,1,1,1,2,1,1,1,1,1,1
886,24,1,10,,11,1,Mityana,Central 2,2,,1,1,6,1,2,2,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,1,1,1,1,1,1,1,1,1,1,1,2,,,5,2,5,7,7,1,5,4,7,6,6,1,5,6,7,7,2,2,7,1,6,7,1,1,6,7,6,5,6,7,6,6,5,5,5,4,5,4,1,5,4,1,1,1,1
887,28,2,10,,1,2,Nakasongola,Central 2,2,,1,2,2,2,2,2,2,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,5,5,1,1,1,1,1,1,1,1,1,2,,,5,5,5,7,2,6,6,1,1,7,2,1,6,6,6,2,6,6,6,5,6,6,2,6,6,6,1,6,6,6,5,1,1,2,2,2,2,2,6,6,6,1,1,1,1
888,25,1,10,,12,2,Kiboga ,Central 2,1,1,1,1,3,1,1,1,1,2,,,1,1,1,1,1,1,2,1,1,2,2,Surgical mask,,1,1,1,1,1,1,1,1,1,1,1,2,,,1,2,2,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,2,2,6,6,2,6,6,6,6,6,5,7,5,5,6,2,2,1,2,2,1,2,2,1,1,1,1
889,30,2,6,,1,2,Mityana,Central 2,1,1,1,1,6,2,1,1,1,1,3,,1,1,1,2,1,1,2,2,2,2,2,Surgical mask,,2,2,1,1,1,2,1,1,2,2,2,2,Disposal masks,,7,7,7,7,7,7,7,2,7,7,7,2,6,7,7,7,7,7,2,2,6,7,2,2,6,6,6,6,7,7,7,7,7,5,5,5,2,5,5,3,3,1,1,1,1
890,25,1,6,,1,2,Wakiso,Central 1,1,2,1,1,6,2,2,2,2,2,,,1,2,2,2,1,1,2,2,1,2,2,,,3,6,1,1,3,3,1,1,3,1,1,3,,,6,6,6,7,7,6,7,7,7,7,6,3,5,5,6,7,3,3,7,5,7,7,2,6,6,7,6,6,7,7,7,7,7,5,5,3,1,1,1,1,1,1,1,1,1
891,25,1,7,Laboratory Technician,1,2,Mubende ,Central 2,1,1,1,1,7,1,1,1,1,2,,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,7,5,1,1,1,1,1,1,1,1,1,2,,,7,7,5,7,7,7,7,7,7,5,5,5,5,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1
892,26,2,10,,12,2,Mubende ,Central 2,1,6,1,1,6,2,2,2,3,3,,,1,2,1,1,2,2,2,2,2,2,2,Surgical mask,,4,4,1,1,1,1,1,2,2,2,1,2,,,6,5,3,7,3,5,6,4,6,3,,6,6,7,7,7,2,2,7,1,6,7,1,1,6,7,6,6,7,7,6,6,6,1,2,2,2,1,1,1,1,2,1,2,2
893,40,2,7,Data officer,11,1,Kassanda,Central 2,1,1,1,3,2,1,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,,,3,2,1,1,1,1,1,1,1,1,1,2,,,6,6,6,7,7,6,6,6,7,6,,6,6,7,7,7,2,2,7,1,6,7,1,1,6,7,6,6,7,7,6,6,6,1,2,2,2,1,1,1,1,1,1,1,1
894,28,2,10,,1,2,Nakaseke,Central 2,2,,1,2,1,3,2,2,1,2,,,1,2,1,2,2,1,2,2,2,1,3,Surgical mask,,6,6,1,2,3,2,2,1,2,2,2,3,,,6,7,6,7,7,7,6,3,7,6,6,5,6,7,7,7,2,2,6,2,2,6,2,2,6,7,7,7,7,7,6,6,7,3,3,3,3,3,5,5,5,1,1,1,1
895,27,1,10,,6,2,Mityana,Central 2,2,,1,1,2,2,2,2,2,2,,,1,2,1,2,2,1,2,1,2,2,2,Surgical mask,,1,1,1,1,1,1,1,1,1,1,1,2,,,7,6,7,7,7,6,7,5,7,7,7,2,6,7,7,7,2,2,7,1,6,7,1,1,7,7,7,6,7,7,3,6,6,2,1,2,2,2,5,2,1,1,1,1,1
896,28,2,7,Laboratory Technician,1,1,Wakiso,Central 1,1,1,1,1,2,2,2,2,2,2,,,1,2,2,2,1,1,2,2,2,1,2,,,2,2,1,2,2,2,1,1,2,2,1,2,,,7,7,7,7,7,7,7,7,7,6,6,6,6,7,7,7,1,2,7,2,7,7,1,6,7,7,7,7,7,7,7,7,7,1,1,1,1,1,5,5,5,1,1,1,1
