record_id,d_carer_b,consent,willing,d_age_i,gender,d_marital_c_u,d_edu_c_o,d_educ_other,d_chdn_i,d_region_c_o,d_hosp_c_u,d_job_role_c_u,d_work_unit_c_u,d_contact_freq_i,d_job_type_c_u,d_training_years_i,e_ever_worked_c_u,e_ever_cared_c_u,e_ever_contact_c_u,e_do_care_c_o,e_contact_type_c_o,e_aerosol_c_o,i_n95_c_o,i_mask_c_o,i_hand_hyg_c_o,i_gown_c_o,i_apron_c_o,i_full_suit_c_o,i_gloves_c_o,i_eye_protect_c_o,i_sing_use_eqps_c_o,s_can_manage_c_o,s_cont_mge_c_o,s_ipc_skill_c_o,s_received_training,s_can_don_c_o,s_can_followc_o,s_can_protect_c_0,s_is_proected,s_is_straining_c_o,s_will_use_c_o,s_proto_exists_c_o,s_can_access_ppe_c_o,s_has_iso_fac,s_know_cont_c_o,s_get_supp_c_o,s_coll_follow_c_o,s_expected_i_fllw_c_o,s_enco_supp_c_o,s_risk_concd_c_o,s_fam_concd_c_o,s_is_afraid_c_o,s_accept_c_o,s_my_ctrl_c_o,s_alcohol_c_o,r_n95_c_o,r_surg_mask_c_o,r_fluid_gown_c_o,r_disp_apron_c_o,r_disp_gloves_c_o,r_full_suit_c_o,r_eye_prot_c_o,w_cheer_c_o,w_calm_c_o,w_active_c_o,w_rested_c_o,w_interest_c_o,f_cmpt_c_o,f_hnst_c_o,f_best_int_c_o,e_c19_exp_c_o,e_risk_assess_c_o,e_risk_level_b,e_did_isolate_b,e_isolate_days_ch,e_exp_loc_c_u,e_c19_test_b,e_test_results_c_o,e_pos_mgmt_c_u
374,1,1,1,34,,2,3,,2,7,8,9,1,1,0,40,0,0,0,0,,,,,,,,,,,,1,1,-1,-2,-1,1,1,1,1,2,-2,1,-2,-1,-1,0,2,2,1,1,0,-1,-1,2,0,3,0,2,2,,3,1,1,3,3,2,1,1,1,2,,,,,,0,,
238,1,1,1,28,1,2,4,,1,7,7,9,13,1,6,5,0,0,0,0,,,,,,,,,,,,-1,-1,-2,-2,-1,2,2,2,2,2,2,1,-2,0,-2,1,1,0,2,2,1,2,1,3,0,3,0,0,4,3,4,3,3,3,2,0,-2,-2,1,3,,,,,,0,,
3228,1,1,1,30,1,1,4,,0,7,2,1,4,1,6,6,2,2,1,1,2,0,1,1,1,0,0,0,1,1,1,0,-1,1,1,0,1,1,0,-1,1,-1,-2,-2,0,0,1,1,1,2,0,-2,2,0,3,0,3,0,0,4,2,4,2,2,2,1,1,0,-1,0,1,1,1,0,,1,1,0,
2196,1,1,1,31,,2,5,,2,2,2,1,2,2,1,7,0,0,1,0,,,,,,,,,,,,1,1,-1,-1,-1,-1,1,-1,-1,2,0,-2,-1,-2,-2,2,2,0,1,1,0,0,-2,4,0,3,0,0,4,2,2,2,2,2,2,2,-1,1,1,2,,,,,,0,,
1343,1,1,1,35,1,2,3,Advance diploma,4,2,4,2,1,1,6,5,2,0,1,0,,,,,,,,,,,,0,0,2,2,2,2,1,1,2,2,0,-1,1,0,0,2,2,1,0,2,1,2,0,3,0,3,0,0,4,2,2,2,2,2,1,1,0,0,0,1,0,,,,1,1,0,
350,1,1,1,32,2,2,5,Membership,2,2,6,1,4,1,6,7,1,1,1,1,2,1,0,1,1,0,0,0,1,1,1,-1,-1,1,-1,2,2,0,1,-2,2,-1,-1,-1,0,-2,-1,2,2,2,2,1,1,1,4,0,3,0,0,4,2,2,2,2,2,1,1,-2,-1,1,1,1,1,1,2,1,1,0,
1180,1,1,1,42,,2,5,Post first degree,3,14,2,1,2,1,6,10,1,1,1,1,1,,,,,,,,,,,1,1,1,1,2,2,-1,2,-2,2,-1,-2,2,0,-2,2,2,1,1,1,-1,-2,-1,3,0,3,0,0,4,2,2,1,2,3,2,1,1,1,1,3,,,,,,0,,
1945,1,1,1,39,,1,4,,1,7,2,9,11,2,6,8,0,0,1,1,1,,,,,,,,,,,-1,-1,1,1,1,0,0,0,-1,2,0,-1,2,2,1,1,2,1,2,2,1,1,1,3,0,3,0,0,4,2,0,2,2,2,1,1,1,-1,1,3,,,,,,1,0,
3506,1,1,1,37,1,2,4,,4,6,4,3,7,1,6,8,1,0,1,0,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,0,3,0,0,4,0,4,2,2,2,3,3,2,2,2,1,0,,,,1,0,,
2047,1,1,1,27,,2,4,,0,7,3,3,7,1,6,5,0,0,1,1,3,,,,,,,,,,,1,0,-1,-1,0,1,1,1,0,2,2,0,1,0,-1,1,2,1,1,1,0,1,0,3,0,3,0,0,4,0,4,2,2,2,1,2,1,1,1,3,,,,,,0,,
3120,1,1,1,35,1,1,4,,1,2,3,2,2,1,6,10,0,0,1,1,1,,,,,,,,,,,1,2,2,1,-2,-1,1,1,0,2,2,1,2,2,0,2,2,2,2,2,1,2,-2,4,0,3,0,0,4,0,4,2,2,1,1,1,1,-1,-1,1,1,2,,,2,1,0,
1122,1,1,1,29,,1,5,,0,2,7,9,13,1,5,7,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,2,2,2,2,2,2,1,2,1,0,2,0,-1,2,2,2,2,2,-2,0,2,3,0,3,0,0,4,0,3,3,3,3,3,3,0,0,1,1,0,,,,1,0,,
3598,1,1,1,34,2,2,4,,3,11,4,4,1,1,6,5,0,0,1,1,3,,,,,,,,,,,-2,-1,2,2,1,1,1,1,1,2,2,-2,-2,1,1,1,2,2,2,2,0,0,2,3,0,3,0,0,4,0,3,2,3,3,3,2,0,1,2,3,,,,,,1,0,
1336,1,1,1,31,2,2,4,,0,7,2,9,11,3,6,7,2,2,1,0,,,,,,,,,,,,1,1,0,0,0,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,1,4,0,3,0,0,4,0,3,2,2,2,3,3,2,2,1,1,0,,,,1,0,,
4293,1,1,1,28,2,1,4,,0,6,6,9,13,4,1,1,0,0,1,1,3,,,,,,,,,,,1,1,1,1,0,2,1,1,0,1,1,2,2,2,1,1,1,1,1,1,1,1,-1,4,0,3,0,0,4,0,3,2,2,2,2,2,1,1,1,3,,,,,,1,1,3
4253,1,1,1,52,1,1,4,,4,4,5,5,8,1,0,26,1,0,0,0,,,,,,,,,,,,1,1,2,2,-1,2,2,2,-2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,0,3,0,0,4,0,2,3,3,3,3,3,2,2,2,1,,,,,3,0,,
2039,1,1,1,27,,1,4,,0,7,8,9,11,5,0,3,0,0,1,0,,,,,,,,,,,,-2,-2,-2,-2,-2,2,2,2,-2,2,0,2,-2,2,-2,2,2,2,1,1,1,1,2,4,0,3,0,0,4,0,2,3,3,3,3,2,-2,1,0,3,,,,,,0,,
1885,1,1,1,23,,1,4,,4,2,5,9,13,1,1,1,1,1,1,0,,,,,,,,,,,,2,1,1,-1,-1,2,1,1,-1,1,1,1,1,1,1,1,2,2,2,2,2,2,,4,0,3,0,0,4,0,2,3,2,3,3,3,2,1,1,1,0,,,,1,0,,
2739,1,1,1,28,2,1,4,,0,7,6,1,2,2,6,2,0,0,1,0,,,,,,,,,,,,-2,-2,2,1,-2,1,2,1,-1,2,-2,-2,-2,-2,-2,-1,2,1,2,1,1,1,-2,3,0,3,0,0,4,0,2,2,2,2,2,2,2,0,0,2,,,,,,0,,
2710,1,1,1,34,1,2,4,,2,7,4,1,7,3,0,7,0,0,1,0,,,,,,,,,,,,1,0,2,1,0,2,-1,1,0,2,0,0,1,2,-1,1,2,2,2,2,0,0,-1,3,0,3,0,0,4,0,2,2,2,2,2,2,0,0,0,2,,,,,,0,,
2565,1,1,1,31,2,2,4,,2,4,4,2,7,1,6,2,2,2,0,1,1,,,,,,,,,,,1,0,2,1,2,0,1,1,1,2,1,-1,2,2,0,2,2,2,2,2,-1,2,0,3,0,3,0,0,4,0,2,2,2,2,1,2,0,1,1,1,1,1,1,14,1,0,,
3317,1,1,1,36,2,1,4,,0,14,6,1,4,1,6,3,0,1,1,1,3,,,,,,,,,,,-1,-1,0,-1,-2,0,2,2,1,2,0,0,1,1,0,1,2,1,2,2,1,1,1,3,0,3,0,0,4,0,2,1,2,2,1,2,-2,0,1,1,0,,,,1,1,0,
1033,1,1,1,27,,0,4,,0,7,8,9,6,1,6,4,0,0,0,0,,,,,,,,,,,,1,0,-2,-1,2,2,2,2,0,2,2,1,-2,0,-2,2,2,2,2,2,2,2,0,3,0,3,0,0,4,0,2,1,2,1,2,2,-2,0,2,3,,,,,,0,,
1747,1,1,1,25,,1,3,,0,7,7,2,7,1,2,40,0,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,2,3,0,3,0,0,4,0,0,3,3,3,3,3,1,2,2,1,1,1,1,15,1,1,0,
4394,1,1,1,33,1,1,4,,0,2,4,1,1,1,6,4,0,0,1,1,1,,,,,,,,,,,0,-1,1,1,0,1,2,2,-2,1,2,0,-1,1,0,2,2,2,2,2,0,2,-1,4,0,3,0,0,4,0,0,3,3,3,3,3,-2,-2,0,1,1,1,0,,1,1,0,
2182,1,1,1,30,,1,4,,0,2,7,9,13,5,4,10,1,1,0,1,3,,,,,,,,,,,-2,-2,0,-2,1,2,2,1,0,2,2,0,-2,-2,-2,0,2,0,2,2,0,-2,0,4,0,3,0,0,4,0,0,3,3,3,3,1,0,1,0,3,,,,,,1,0,
258,1,1,1,34,1,2,3,,3,2,8,9,11,1,6,7,0,0,0,0,,,,,,,,,,,,-1,-2,-1,-1,-2,1,0,2,-2,2,-1,-1,-2,1,-2,1,2,1,2,2,-2,2,-2,4,0,3,0,0,4,0,0,2,3,3,2,2,-2,0,1,2,,,,,,0,,
437,1,1,1,28,1,2,4,,1,2,7,4,3,1,2,3,1,0,0,0,,,,,,,,,,,,2,2,2,1,1,1,0,2,-2,2,2,-1,-2,-2,-2,1,1,1,2,2,0,2,-2,3,0,3,0,0,4,0,0,2,2,3,2,1,0,1,1,3,,,,,,0,,
3840,1,1,1,45,2,2,4,,4,4,6,4,1,1,6,19,1,1,1,1,1,,,,,,,,,,,1,1,2,1,2,2,-2,0,0,2,2,-1,2,1,0,1,2,1,2,2,-2,2,2,3,0,3,0,0,4,0,0,2,2,3,2,0,1,-2,-1,1,0,,,,1,0,,
3504,1,1,1,37,1,2,4,,4,,4,2,7,1,6,8,1,0,1,1,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,-2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,3,0,0,4,0,0,2,2,2,3,3,2,2,2,1,0,,,,1,0,,
4350,1,1,1,31,1,2,5,,2,7,2,1,3,1,2,6,0,0,1,1,1,,,,,,,,,,,1,1,1,1,2,2,2,2,-2,2,0,1,2,1,2,2,2,2,2,2,1,1,0,4,0,3,0,0,4,0,0,2,2,2,2,2,1,1,1,1,1,1,0,,,1,0,
1126,1,1,1,30,1,1,4,,0,7,7,3,12,1,5,4,1,0,1,1,3,,,,,,,,,,,-2,-2,1,1,2,2,1,1,2,2,2,1,-2,1,-2,1,2,1,2,2,2,2,0,3,0,3,0,0,4,0,0,2,2,2,2,2,0,2,2,2,,,,,,0,,
3405,1,1,1,28,1,2,4,MD,0,7,4,1,6,2,0,2,0,0,2,2,,,,,,,,,,,,1,0,1,1,1,2,1,1,-2,2,0,0,0,1,0,2,2,2,2,2,0,0,0,4,0,3,0,0,4,0,0,2,2,2,2,1,0,0,0,3,,,,,,1,0,
106,1,1,1,28,,1,4,,0,2,4,9,11,1,2,4,2,2,1,1,1,,,,,,,,,,,0,-1,-1,-2,0,1,0,1,1,2,0,-1,1,0,-2,1,2,1,1,2,-2,2,0,3,0,3,0,0,4,0,0,2,2,2,2,1,0,-1,0,3,,,,,,0,,
2987,1,1,1,29,1,1,4,MBChB,0,6,4,1,1,1,2,3,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,0,2,-2,-2,-2,0,0,0,2,-2,1,2,-2,1,0,4,0,3,0,0,4,0,0,2,2,2,2,1,-2,-1,-1,,,,,,,1,-1,
4041,1,1,1,37,2,2,5,,2,9,4,1,6,1,6,10,0,0,1,0,,,,,,,,,,,,-2,-2,2,2,1,1,2,2,1,2,-2,-2,-2,-1,0,0,2,-1,2,2,-2,2,-1,3,0,3,0,0,4,0,0,2,2,2,1,1,-2,-1,-1,2,,,,,,0,,
2635,1,1,1,29,1,2,5,,0,7,4,1,7,1,2,4,0,0,1,2,,,,,,,,,,,,-1,-1,1,1,1,2,2,1,-1,1,1,-2,1,0,0,2,1,1,2,2,1,2,0,4,0,3,0,0,4,0,0,2,2,1,2,0,-2,-2,-1,2,,,,,,0,,
3327,1,1,1,28,1,1,4,,6,3,5,2,7,1,6,1,1,0,1,1,1,,,,,,,,,,,-2,-2,2,2,2,2,2,2,-2,2,2,1,-2,0,-2,2,2,2,2,2,1,2,-2,3,0,3,0,0,4,0,0,2,1,2,1,2,-2,-2,1,2,,,,,,0,,
1842,1,1,1,28,,2,3,,3,2,3,9,7,3,6,3,0,0,1,1,1,,,,,,,,,,,2,2,-2,-2,2,2,2,2,-2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,1,3,0,3,0,0,4,0,0,2,1,2,1,1,2,0,1,2,,,,,,0,,
36,1,1,1,39,,2,4,,2,2,4,9,11,1,6,10,0,0,1,1,1,,,,,,,,,,,-1,-2,-1,-1,0,1,2,2,1,2,1,-1,1,1,-1,0,2,0,2,2,1,1,-1,4,0,3,0,0,4,0,0,2,1,1,1,1,1,-1,0,3,,,,,,0,,
1383,1,1,1,27,2,1,5,,0,5,1,1,1,1,1,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,1,1,-2,1,1,-2,2,2,2,-2,2,-1,-1,0,-2,0,2,2,1,2,1,-2,1,-1,4,0,3,0,0,4,0,0,2,1,1,0,1,0,1,0,1,0,,,,1,0,,
1755,1,1,1,32,,2,4,,2,12,4,2,2,1,6,6,1,0,1,0,,,,,,,,,,,,-2,-2,1,1,0,1,-1,-2,0,2,-1,-2,-2,-2,-2,1,2,1,2,2,2,2,0,3,0,3,0,0,4,0,0,1,3,1,0,0,-2,-2,-2,1,1,2,,,1,1,0,
2066,1,1,1,40,,2,3,,2,7,8,9,11,2,5,15,0,0,0,0,,,,,,,,,,,,-1,-2,-1,-2,2,2,2,2,1,2,1,1,-2,-2,-2,1,2,1,2,2,-1,0,-1,4,0,3,0,0,4,0,0,1,2,2,2,1,-2,-1,1,2,,,,,,0,,
100,1,1,1,23,,1,4,,1,7,2,9,13,3,6,1,0,0,1,1,3,,,,,,,,,,,1,1,-1,-2,-1,2,2,0,-1,2,1,1,2,-1,1,1,1,1,2,2,1,1,-1,4,0,3,0,0,4,0,0,1,2,1,1,0,1,-2,-2,1,0,,,,1,0,,
652,1,1,1,30,,0,4,,0,7,8,3,1,1,2,5,0,0,1,0,,,,,,,,,,,,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,1,0,0,-1,1,1,4,0,3,0,0,4,0,0,1,1,2,1,2,-1,-1,-1,3,,,,,,1,0,
1097,1,1,1,27,2,1,4,,0,3,5,4,4,1,6,1,0,0,1,0,,,,,,,,,,,,0,-1,2,1,0,2,1,1,1,0,1,1,1,1,1,1,1,1,2,2,0,2,1,3,0,3,0,0,4,0,0,1,1,1,2,2,1,1,0,2,,,,,,0,,
3470,1,1,1,26,2,1,4,,0,7,8,9,11,1,6,3,1,0,1,1,3,,,,,,,,,,,-2,-2,1,-2,1,1,2,2,2,2,-1,-2,-2,-2,-2,-2,2,-2,2,2,-2,2,2,4,0,3,0,0,4,0,0,1,1,1,1,0,-2,-2,-2,3,,,,,,0,,
1545,1,1,1,26,,1,4,,0,15,6,2,1,1,6,1,0,0,1,1,1,,,,,,,,,,,-1,-2,-2,-2,-2,2,-1,2,2,2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,1,3,0,3,0,0,4,0,0,1,1,1,1,0,-2,-2,-2,1,0,,,,1,1,-1,
1726,1,1,1,23,,1,4,,0,2,4,2,7,1,0,4,0,0,1,0,,,,,,,,,,,,-2,-2,1,1,1,2,2,1,1,2,2,-2,-2,-2,-2,2,1,2,2,2,-1,0,2,2,0,3,0,0,3,0,3,2,2,2,2,2,1,1,-1,2,,,,,,0,,
371,1,1,1,29,2,1,4,,0,2,4,4,1,1,6,5,1,0,1,1,2,1,1,1,1,0,0,0,1,1,0,-1,-2,1,1,-1,1,1,1,0,2,2,-2,2,1,-1,1,2,1,2,2,0,2,1,4,0,3,0,0,3,0,3,2,2,1,0,2,-1,0,1,1,1,2,,,1,1,0,
302,1,1,1,24,2,1,4,,0,6,7,9,11,1,6,2,0,0,1,0,,,,,,,,,,,,-2,-2,1,0,1,1,,1,0,1,0,-1,-1,-1,-1,0,0,0,1,1,1,1,-1,3,0,3,0,0,3,0,3,2,2,,2,1,-2,-1,-1,2,,,,,,0,,
1933,1,1,1,41,,2,5,Membership,4,5,8,1,1,3,3,14,1,1,0,0,,,,,,,,,,,,0,0,2,-1,1,2,0,2,1,2,0,0,-1,-1,0,0,2,0,-1,1,-1,1,1,3,0,3,0,0,3,0,3,1,2,2,1,1,0,0,0,3,,,,,,0,,
4550,1,1,1,28,1,2,5,,1,2,2,1,3,1,6,3,0,0,1,0,,,,,,,,,,,,1,1,-2,1,2,2,0,1,-1,-2,2,-1,2,2,2,-1,1,0,2,2,0,2,-2,4,0,3,0,0,3,0,3,1,1,1,0,3,1,1,1,1,0,,,,1,0,,
3485,1,1,1,30,2,1,3,,0,2,4,2,1,1,6,1,1,1,1,1,1,,,,,,,,,,,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,0,2,2,2,2,2,2,-2,2,0,3,0,3,0,0,3,0,3,1,0,1,1,2,-2,-2,1,3,,,,,,0,,
278,1,1,1,28,,1,4,,0,7,7,1,2,1,5,3,0,0,1,1,,,,,,,,,,,,-1,-1,-2,-1,,-1,1,1,0,2,1,-2,-2,-2,-2,1,2,0,1,1,0,2,1,3,0,3,0,0,3,0,2,2,1,2,1,3,-1,2,1,1,0,,,,,1,0,
292,1,1,1,28,,1,4,,0,7,7,1,2,1,5,3,0,0,1,1,,,,,,,,,,,,-1,-1,-2,-1,,-1,1,1,0,2,1,-2,-2,-2,-2,1,2,0,1,1,0,2,1,3,0,3,0,0,3,0,2,2,1,2,1,3,-1,2,1,1,0,,,,,1,0,
2091,1,1,1,32,,2,4,,2,9,4,9,11,1,6,10,0,0,1,0,,,,,,,,,,,,-2,-1,1,-2,1,1,-2,2,2,2,-1,1,1,0,0,1,2,1,2,2,1,2,1,4,0,3,0,0,3,0,2,1,2,1,2,2,-2,1,0,3,,,,,,,,
133,1,1,1,25,2,1,4,,0,7,2,9,13,1,6,3,0,2,1,1,2,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,2,2,1,2,1,-1,2,0,1,1,2,1,2,1,1,1,0,4,0,3,0,0,3,0,2,1,1,1,1,1,1,0,2,1,0,,,,1,1,0,
1739,1,1,1,27,,1,4,,0,14,2,2,7,2,6,1,0,2,1,2,,,,,,,,,,,,0,0,0,0,1,2,2,2,0,2,-1,-1,2,1,1,2,2,1,1,1,0,2,1,2,0,3,0,0,3,0,0,3,3,3,3,0,2,-1,0,3,,,,,,0,,
3355,1,1,1,28,2,2,6,,0,7,7,1,1,2,4,1,0,0,0,0,,,,,,,,,,,,0,0,1,-1,-2,0,1,1,-1,1,1,1,-2,-2,-1,1,1,1,0,0,0,0,1,3,0,3,0,0,3,0,0,2,2,2,3,2,1,1,1,2,,,,,,0,,
1658,1,1,1,36,,2,4,,3,6,4,2,1,2,6,5,0,1,1,1,2,0,1,0,1,0,0,0,1,0,1,1,1,2,2,1,2,2,2,-1,2,-1,-2,1,1,-1,1,2,1,2,2,-1,2,-2,3,0,3,0,0,3,0,0,2,2,2,2,2,1,1,1,1,0,,,,1,0,,
2101,1,1,1,28,,2,4,,1,7,7,3,12,1,1,4,0,0,1,1,1,,,,,,,,,,,1,1,-2,-2,1,1,1,1,0,2,1,0,2,1,-1,1,2,0,2,2,1,2,0,3,0,3,0,0,3,0,0,2,2,2,2,2,1,1,0,2,,,,,,0,,
247,1,1,1,25,2,1,3,,1,7,8,9,11,1,6,1,0,2,0,0,,,,,,,,,,,,1,1,0,-2,2,2,2,2,0,2,1,1,-2,0,-2,2,2,0,1,1,0,0,1,3,0,3,0,0,3,0,0,2,2,2,2,2,0,0,1,3,,,,,,0,,
2468,1,1,1,33,1,2,5,,3,7,6,1,7,1,2,9,1,0,0,0,,,,,,,,,,,,-1,-1,1,-2,-2,-1,-1,1,1,1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,0,-1,-2,4,0,3,0,0,3,0,0,2,2,2,2,2,-1,0,1,2,,,,,,0,,
3170,1,1,1,28,1,2,4,,1,7,2,1,1,2,6,3,0,0,1,0,,,,,,,,,,,,0,0,-2,-2,-2,-1,2,2,0,2,0,0,2,1,0,2,2,2,2,2,0,2,1,4,0,3,0,0,3,0,0,2,2,2,2,2,-1,1,0,1,1,1,0,,1,1,,
1896,1,1,1,28,,1,4,,0,2,7,9,13,1,2,4,0,0,1,1,2,0,0,1,1,0,0,0,1,0,1,1,-2,1,2,1,1,1,1,1,2,2,-2,-2,-2,-2,2,2,2,2,2,1,2,1,3,0,3,0,0,3,0,0,2,2,2,2,2,-2,1,1,3,,,,,,0,,
3003,1,1,1,28,2,1,4,,0,14,2,2,1,1,2,1,0,0,1,1,3,,,,,,,,,,,2,1,-2,-2,0,1,1,1,0,1,0,-2,2,1,1,0,1,1,1,1,0,1,-1,3,0,3,0,0,3,0,0,2,2,2,2,1,2,1,-1,3,,,,,,0,,
4198,1,1,1,31,2,2,4,,1,4,6,1,3,1,1,3,0,0,1,0,,,,,,,,,,,,-1,-2,1,-1,0,2,1,1,0,2,-1,-1,-1,1,0,0,2,0,2,2,-1,1,0,3,0,3,0,0,3,0,0,2,2,2,2,1,-1,-1,-1,1,0,,,,1,0,,
1020,1,1,1,28,1,1,4,,0,2,8,9,13,1,2,4,1,2,2,1,3,,,,,,,,,,,-1,-1,1,1,-2,1,1,1,1,2,2,-2,-2,-2,-2,2,2,2,2,2,1,2,1,3,0,3,0,0,3,0,0,2,2,2,2,1,-2,-2,2,2,,,,,,0,,
2519,1,1,1,31,2,1,5,,0,14,4,1,7,1,6,7,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,1,1,2,2,2,1,2,2,0,2,2,-2,-2,1,-1,0,2,1,2,2,2,2,0,4,0,3,0,0,3,0,0,2,2,2,2,0,0,-2,0,1,0,,,,1,0,,
398,1,1,1,24,,1,4,,0,6,8,3,12,1,6,1,0,0,2,2,,,,,,,,,,,,-2,-2,1,-1,2,2,2,1,0,2,2,1,-2,1,-2,2,2,1,1,2,-1,2,-1,3,0,3,0,0,3,0,0,2,2,2,1,2,-1,-1,2,3,,,,,,0,,
1845,1,1,1,26,,1,3,,0,2,6,9,1,1,4,2,0,0,1,0,,,,,,,,,,,,-2,-1,2,2,-1,1,0,-1,-2,-2,0,-2,2,-2,0,2,2,-1,2,2,2,2,2,3,0,3,0,0,3,0,0,2,1,2,1,0,-2,-2,-1,2,,,,,,1,0,
3139,1,1,1,28,2,1,4,,0,2,6,2,7,1,6,2,0,0,1,1,1,,,,,,,,,,,1,-2,0,0,-1,-1,1,0,1,1,1,-2,-1,-1,-2,-1,1,1,1,1,2,1,-1,3,0,3,0,0,3,0,0,1,1,2,2,1,-1,-1,0,2,,,,,,0,,
1711,1,1,1,28,,1,4,,3,7,6,4,7,1,6,5,1,2,1,0,,,,,,,,,,,,-2,-2,2,2,1,1,2,1,-2,2,0,0,-2,0,-2,2,2,2,2,2,-2,1,0,3,0,3,0,0,3,0,0,1,1,2,1,0,-2,-2,-2,3,,,,,,0,,
3983,1,1,1,30,1,2,5,,0,2,4,1,7,2,6,3,0,0,1,1,3,,,,,,,,,,,-1,-1,1,-1,-2,1,-1,2,0,2,2,-2,-2,2,-2,2,2,1,2,2,0,0,0,3,0,3,0,0,3,0,0,1,1,1,2,1,-2,-2,-1,,,,,,,1,1,3
266,1,1,1,25,1,1,4,,0,7,8,9,11,1,0,2,0,0,0,0,,,,,,,,,,,,0,1,-2,-2,0,2,2,2,-2,2,0,0,-1,0,0,2,2,1,2,2,-1,1,1,3,0,3,0,0,3,0,0,1,1,1,0,1,-1,0,0,2,,,,,,0,,
675,1,1,1,33,,2,5,,3,2,7,3,12,1,6,4,1,1,1,1,1,,,,,,,,,,,-2,0,1,1,2,2,1,2,-2,2,1,-1,-2,0,0,1,2,1,2,2,2,-2,-1,3,0,3,0,0,3,0,0,1,1,1,0,1,-2,1,-1,1,1,2,,,1,1,0,
1016,1,1,1,24,2,1,4,,0,7,8,9,13,1,4,1,0,1,1,0,,,,,,,,,,,,-1,-1,-1,1,1,1,1,0,0,1,1,1,-1,1,1,1,1,1,0,-1,-2,1,1,3,0,3,0,0,3,0,0,1,0,1,2,1,-2,-2,-2,2,,,,,,1,0,
1606,1,1,1,31,,1,4,,1,7,7,3,12,1,6,5,2,2,0,0,,,,,,,,,,,,2,2,2,1,1,1,2,1,0,2,1,-1,2,1,-1,2,2,1,1,2,-1,0,0,3,0,3,0,0,2,0,2,2,2,2,2,2,1,0,1,1,1,2,,,1,1,0,
1338,1,1,1,31,,2,3,,2,2,5,4,1,1,6,3,0,2,1,1,1,,,,,,,,,,,-2,-2,-1,0,2,1,-1,2,1,1,-1,-1,-2,2,-1,-1,2,-2,2,2,-1,1,-2,3,0,3,0,0,2,0,2,1,2,2,3,1,-2,-1,-1,1,0,,,,1,0,,
1911,1,1,1,35,,2,4,,3,,4,2,2,1,6,10,1,0,1,0,,,,,,,,,,,,-1,-2,1,0,0,0,-1,2,1,2,1,-1,2,1,0,-1,-2,-1,-2,-2,0,-2,-1,3,0,3,0,0,2,0,2,1,1,2,2,1,,-1,0,,,,,,,1,0,
4154,1,1,1,30,1,0,4,,0,7,8,2,1,2,1,3,0,0,0,0,,,,,,,,,,,,-2,-2,-2,-2,1,1,2,1,0,2,-2,-2,-2,0,-2,-2,2,-1,2,2,1,2,1,3,0,3,0,0,2,0,0,2,2,2,2,3,-2,0,1,1,0,,,,3,1,1,3
2153,1,1,1,26,,1,4,,0,2,1,3,1,3,1,1,0,0,1,0,,,,,,,,,,,,2,2,-1,-1,-1,2,1,1,1,2,1,-1,2,-1,0,1,0,0,1,2,0,2,0,3,0,3,0,0,2,0,0,2,2,2,1,2,1,0,1,2,,,,,,1,,
3943,1,1,1,27,1,1,3,,0,14,7,5,3,1,6,5,0,2,1,1,1,,,,,,,,,,,-1,-1,2,-1,1,-1,2,1,,,,,,,,,,,2,2,2,2,1,3,0,3,0,0,2,0,0,1,2,2,1,2,-2,1,1,2,,,,,,0,,
1522,1,1,1,41,,2,5,,4,7,7,3,12,3,4,10,1,0,1,0,,,,,,,,,,,,2,2,2,2,0,2,1,,,2,,1,2,1,0,2,2,1,,2,,2,0,3,0,3,0,0,0,0,0,2,2,2,2,2,2,2,0,1,,,,,,0,,
492,1,1,1,26,1,1,4,,0,2,1,3,1,1,4,1,0,1,1,1,1,,,,,,,,,,,2,2,2,2,1,1,1,1,1,2,0,-1,2,0,0,1,2,1,2,2,1,2,0,4,0,3,0,0,0,0,0,2,2,2,1,2,2,0,2,1,0,,,,1,1,,
2099,1,1,1,41,,2,5,,4,7,7,3,12,2,2,11,0,0,1,1,1,,,,,,,,,,,2,2,1,0,-1,2,1,1,2,2,2,0,2,0,0,1,2,1,1,2,1,2,1,3,0,3,0,0,0,0,0,2,2,2,1,2,2,1,1,3,,,,,,0,,
